,index,Unnamed: 0,USPS,GEOID,ALAND_SQMI,ORIG_LAT,ORIG_LONG,Hospital,DEST_LAT,DEST_LONG,AERIAL_2,Unnamed: 0.1,Year,Name Returned,Tract,State,County,Geographical ID,Total Population,Pop. Male,Pop. Female,Median Age All,Pop. Over 65 Years,Pop. Race,Pop. AmInd or Alaska Alone,Pop. Asian Alone,Pop. Black or AfrAm Alone,Pop. Hawaiian or PacIsl Alone,Pop. Other Race Alone,Pop. White Alone,Two or more races,Pop. Hispanic or Latino,Pop. Not Hispanic or Latino,Median Income Last 12 Months,Pop. w Poverty Status,"Income Less than $10,000","Income $10,000-14,999","Income $15,000-24,999","Income $25,000-34,999","Income $35,000-49,999","Income $50,000-64,999","Income $65,000-74,999","Income Over $75,000",Insurance Surveyed,Insured,Noninsured,state,county,tract,POPDENSITY,DISTANCE_ROAD,DISTANCE_TIME
0,1947,1975,VT,50009950100,363.26599999999996,44.879150200000005,-71.70941859999999,Lahey Hospital & Medical Center,42.48512,-71.20485,269.08306160000006,151,2018,"Census Tract 9501, Essex County, Vermont",950100,50,9,50009950100,1764,943,821,53.6,472,1731.0,0.0,19.0,52.0,0.0,0.0,1660.0,31.0,30.0,1639.0,23453.0,1762.0,195.0,142.0,381.0,167.0,190.0,91.0,56.0,115.0,1764,1659,105,50,9,950100,4.855945781,302431.62799999974,192
1,1981,2009,VT,50009950500,248.476,44.533403,-71.77098790000001,Lahey Hospital & Medical Center,42.48512,-71.20485,232.1270759,173,2018,"Census Tract 9505, Essex County, Vermont",950500,50,9,50009950500,3321,1640,1681,47.9,800,3263.0,20.0,5.0,0.0,0.0,15.0,3223.0,28.0,49.0,3185.0,23248.0,3283.0,440.0,415.0,519.0,406.0,436.0,215.0,50.0,96.0,3321,3184,137,50,9,950500,13.36547594,274867.4209999997,173
2,2074,2102,VT,50009950200,51.857,44.8024831,-71.87539559999999,Lahey Hospital & Medical Center,42.48512,-71.20485,263.0913657,150,2018,"Census Tract 9502, Essex County, Vermont",950200,50,9,50009950200,1123,552,571,50.5,254,1084.0,0.0,11.0,10.0,0.0,0.0,1063.0,30.0,4.0,1059.0,20594.0,1111.0,198.0,160.0,218.0,86.0,129.0,96.0,31.0,49.0,1123,1081,42,50,9,950200,21.65570704,301363.19399999967,192
3,2093,2121,VT,50005957100,58.265,44.577513700000004,-71.9186093,Lahey Hospital & Medical Center,42.48512,-71.20485,239.5213431,81,2018,"Census Tract 9571, Caledonia County, Vermont",957100,50,5,50005957100,2132,1105,1027,45.3,383,2066.0,8.0,8.0,12.0,0.0,1.0,2037.0,52.0,22.0,2015.0,28521.0,2116.0,303.0,158.0,280.0,203.0,282.0,209.0,44.0,161.0,2132,2030,102,50,5,957100,36.59143568,270248.70699999976,171
4,2109,2137,VT,50005957200,17.026,44.529534600000005,-71.97475290000001,Lahey Hospital & Medical Center,42.48512,-71.20485,235.5148024,84,2018,"Census Tract 9572, Caledonia County, Vermont",957200,50,5,50005957200,2499,1236,1263,42.1,512,2460.0,0.0,0.0,0.0,0.0,0.0,2460.0,4.0,0.0,2460.0,25148.0,2399.0,308.0,216.0,462.0,266.0,379.0,154.0,45.0,151.0,2440,2382,58,50,5,957200,146.7755198,264273.2119999997,163
5,2112,2140,VT,50005957500,18.048,44.444655700000006,-71.9816114,Lahey Hospital & Medical Center,42.48512,-71.20485,226.5975777,82,2018,"Census Tract 9575, Caledonia County, Vermont",957500,50,5,50005957500,3743,1781,1962,46.5,806,3725.0,12.0,22.0,0.0,0.0,9.0,3682.0,0.0,21.0,3661.0,24946.0,3562.0,326.0,398.0,703.0,534.0,378.0,222.0,98.0,189.0,3670,3433,237,50,5,957500,207.3914007,253785.36899999972,151
6,2119,2147,VT,50019951100,105.64399999999999,44.9057393,-71.9914449,Lahey Hospital & Medical Center,42.48512,-71.20485,276.3163972,123,2018,"Census Tract 9511, Orleans County, Vermont",951100,50,19,50019951100,2164,1140,1024,49.7,548,2117.0,14.0,0.0,0.0,0.0,3.0,2100.0,37.0,58.0,2042.0,25027.0,2150.0,301.0,217.0,344.0,309.0,237.0,165.0,27.0,126.0,2164,2061,103,50,19,951100,20.48388929,315691.0889999996,188
7,2134,2162,VT,50005957900,80.553,44.3392874,-72.02086429999999,Lahey Hospital & Medical Center,42.48512,-71.20485,216.3388313,80,2018,"Census Tract 9579, Caledonia County, Vermont",957900,50,5,50005957900,2893,1465,1428,47.4,598,2823.0,0.0,7.0,53.0,0.0,0.0,2763.0,54.0,60.0,2734.0,29198.0,2858.0,342.0,206.0,452.0,272.0,345.0,296.0,94.0,280.0,2893,2764,129,50,5,957900,35.9142428,245856.64999999962,154
8,2142,2170,VT,50005957300,22.439,44.5510261,-72.0349205,Lahey Hospital & Medical Center,42.48512,-71.20485,239.1348391,85,2018,"Census Tract 9573, Caledonia County, Vermont",957300,50,5,50005957300,3346,1848,1498,31.2,423,3120.0,0.0,21.0,128.0,0.0,0.0,2971.0,143.0,32.0,2945.0,20405.0,2767.0,754.0,319.0,375.0,214.0,466.0,169.0,96.0,125.0,3346,3175,171,50,5,957300,149.1153795,267973.5909999999,154
9,2144,2172,VT,50005957400,18.342,44.460558299999995,-72.0392927,Lahey Hospital & Medical Center,42.48512,-71.20485,229.62179280000004,79,2018,"Census Tract 9574, Caledonia County, Vermont",957400,50,5,50005957400,3556,1873,1683,45.4,617,3496.0,0.0,66.0,16.0,0.0,0.0,3414.0,53.0,124.0,3290.0,22862.0,3247.0,500.0,368.0,590.0,386.0,448.0,124.0,101.0,216.0,3318,3110,208,50,5,957400,193.8719878,258787.93199999962,152
